MatchId,Patch,QueueType,RankFk,GameDuration
EUW1_7568388649,15.20.717.2831,CHERRY,4,1526
KR_8008461584,15.24.734.7485,ARAM,2,1319
EUW1_7605831519,15.22.724.5161,CLASSIC,5,1559
NA1_5396005056,15.20.719.545,ARAM,0,1350
EUW1_7607203310,15.22.724.5161,CHERRY,3,1482
EUW1_7574345263,15.20.719.545,CLASSIC,8,2184
KR_7982935027,15.24.734.7485,ARAM,0,1560
NA1_5443797561,15.24.734.7485,CLASSIC,1,921
EUW1_7604402211,15.22.724.5161,CLASSIC,8,1591
KR_8023935148,16.1.737.4870,CLASSIC,3,94
KR_7914104985,15.22.724.5161,ARAM,0,1512
KR_8026292807,16.1.737.4870,CLASSIC,0,1409
EUW1_7569048112,15.20.719.545,CHERRY,3,1662
KR_8009320272,15.24.734.7485,ARAM,0,588
EUW1_7613912152,15.23.728.3286,CLASSIC,5,2038
NA1_5452648026,15.24.734.7485,CHERRY,4,1669
KR_7284946081,14.18.616.8335,CLASSIC,0,1468
NA1_5420042008,15.23.728.3286,ARAM,2,1518
NA1_5428462687,15.24.730.7955,CLASSIC,7,1720
EUW1_7600597032,15.22.724.5161,CLASSIC,4,1599
NA1_5427808197,15.24.730.7955,CLASSIC,8,2839
EUW1_7571105039,15.20.719.545,CLASSIC,0,1710
KR_8010413215,15.24.734.7485,URF,0,941
NA1_5437056406,15.24.732.64,CLASSIC,6,1730
KR_8011162490,15.24.734.7485,CLASSIC,0,952
KR_8021608050,16.1.737.4870,CLASSIC,3,2539
KR_8037845645,16.1.737.4870,ARAM,0,1368
KR_8031792493,16.1.737.4870,CLASSIC,4,917
KR_8024162009,16.1.737.4870,CLASSIC,0,2642
NA1_5421482340,15.23.728.3286,CLASSIC,1,2141
EUW1_7568571210,15.20.717.2831,CLASSIC,8,1959
EUW1_7567860184,15.20.717.2831,CHERRY,6,1438
KR_8030857959,16.1.737.4870,CLASSIC,0,2169
KR_8035101855,16.1.737.4870,SWIFTPLAY,0,1483
EUW1_7567767169,15.20.717.2831,CLASSIC,8,1587
EUW1_7613457523,15.23.728.3286,CHERRY,3,1393
KR_8036384545,16.1.737.4870,CLASSIC,6,1635
NA1_5420602568,15.23.728.3286,CLASSIC,6,2108
EUW1_7564167983,15.20.717.2831,CLASSIC,8,1659
KR_7875500960,15.20.719.545,ARAM,0,1450
EUW1_7600604573,15.22.724.5161,CLASSIC,4,451
NA1_5432775696,15.24.731.5210,CLASSIC,7,1446
NA1_5429247018,15.24.731.2566,CLASSIC,5,1437
EUW1_7597156942,15.22.724.5161,CLASSIC,4,2005
NA1_5439286511,15.24.733.5841,CLASSIC,8,1787
NA1_5449515354,15.24.734.7485,CLASSIC,8,1039
KR_8010050598,15.24.734.7485,CLASSIC,0,1934
EUW1_7604853015,15.22.724.5161,CLASSIC,5,1862
NA1_5433778769,15.24.732.64,CLASSIC,8,1468
KR_8031577595,16.1.737.4870,CLASSIC,0,918
KR_8008285792,15.24.734.7485,ARAM,4,532
NA1_5446783272,15.24.734.7485,CLASSIC,8,2074
NA1_5419952404,15.23.728.3286,CLASSIC,5,1737
EUW1_7571000962,15.20.719.545,CLASSIC,8,1660
KR_8018116505,16.1.737.1049,CLASSIC,0,1288
EUW1_7571915482,15.20.719.545,CLASSIC,8,1883
NA1_5435968616,15.24.732.64,CLASSIC,5,2471
KR_8012742457,15.24.734.7485,CLASSIC,0,1100
EUW1_7566855841,15.20.717.2831,CLASSIC,10,2044
KR_7877827543,15.20.719.545,CLASSIC,0,1816
KR_7984132247,15.24.734.7485,ARAM,0,1305
NA1_5428356301,15.24.730.7955,CLASSIC,7,1857
EUW1_7605373071,15.22.724.5161,CLASSIC,5,1955
KR_7932398589,15.23.728.3286,CLASSIC,2,1199
NA1_5419959801,15.23.728.3286,CLASSIC,5,1696
KR_8027602216,16.1.737.4870,SWIFTPLAY,0,763
EUW1_7603663471,15.22.724.5161,CHERRY,0,1515
NA1_5439405188,15.24.733.5841,SWIFTPLAY,5,932
KR_8028012743,16.1.737.4870,CLASSIC,2,2195
NA1_5453031268,15.24.734.7485,CLASSIC,8,951
KR_7988809515,15.24.734.7485,ARAM,0,1040
NA1_5420339582,15.23.728.3286,ARAM,3,608
EUW1_7582008536,15.21.721.8442,CLASSIC,0,945
KR_8020832448,16.1.737.4870,ARAM,0,1377
NA1_5424837694,15.23.728.3286,CLASSIC,7,1861
EUW1_7571034282,15.20.719.545,CLASSIC,8,1908
NA1_5435753785,15.24.732.64,CLASSIC,8,136
KR_8011060988,15.24.734.7485,CLASSIC,4,1113
EUW1_7566703587,15.20.717.2831,CLASSIC,8,2204
EUW1_7603471336,15.22.724.5161,CLASSIC,3,1850
KR_8023372772,16.1.737.4870,CLASSIC,4,1515
KR_8008723942,15.24.734.7485,URF,0,1319
KR_8027789958,16.1.737.4870,CLASSIC,4,930
KR_8016048789,16.1.734.5787,ARAM,0,972
KR_8031314514,16.1.737.4870,CLASSIC,7,1675
EUW1_7580863988,15.21.721.8442,CLASSIC,3,1778
NA1_5429732115,15.24.731.5210,CLASSIC,8,1580
EUW1_7495196970,15.16.704.3186,CLASSIC,5,1727
KR_8029140967,16.1.737.4870,CLASSIC,3,1369
NA1_5426410387,15.23.728.3286,CLASSIC,8,1614
EUW1_7563233594,15.20.717.2831,CLASSIC,8,1664
KR_8004866351,15.24.734.7485,CLASSIC,0,1480
NA1_5430172634,15.24.731.5210,CLASSIC,8,1807
KR_8011337546,15.24.734.7485,CLASSIC,0,1734
KR_8022374263,16.1.737.4870,CLASSIC,0,2281
NA1_5420973236,15.23.728.3286,ARAM,0,746
NA1_5395129618,15.20.719.545,ARAM,0,1566
EUW1_7573117253,15.20.719.545,CLASSIC,8,1839
KR_8025059352,16.1.737.4870,CLASSIC,0,912
KR_8000453263,15.24.734.7485,ARAM,2,1554
KR_8008010372,15.24.734.7485,ARAM,0,1237
NA1_5402647598,15.21.721.8442,CLASSIC,3,2327
EUW1_7598502157,15.22.724.5161,CLASSIC,4,497
KR_8005544126,15.24.734.7485,CLASSIC,2,1927
KR_8028233625,16.1.737.4870,CLASSIC,0,1945
NA1_5423018671,15.23.728.3286,CLASSIC,6,2030
KR_8014741772,15.24.734.7485,CLASSIC,0,1125
KR_8013577361,15.24.734.7485,CLASSIC,4,1485
KR_8029035389,16.1.737.4870,CLASSIC,0,963
NA1_5438761061,15.24.732.64,CLASSIC,7,392
KR_8011373116,15.24.734.7485,ARAM,0,722
KR_8037020591,16.1.737.4870,ARAM,0,711
EUW1_7606181066,15.22.724.5161,CLASSIC,5,2303
EUW1_7558821515,15.19.715.1836,SWIFTPLAY,3,1951
NA1_5419911320,15.23.728.3286,CLASSIC,4,1442
KR_7674993564,15.11.685.5259,SWIFTPLAY,0,1596
KR_8019553537,16.1.737.4870,CLASSIC,3,1759
EUW1_7600274179,15.22.724.5161,CLASSIC,4,1645
NA1_5430100235,15.24.731.5210,CLASSIC,3,2191
KR_7968152538,15.24.732.64,SWIFTPLAY,0,1332
KR_8016056457,16.1.734.5787,CLASSIC,0,2188
KR_8004275576,15.24.734.7485,ARAM,4,940
KR_7913898269,15.22.724.5161,ARAM,0,1155
NA1_5434122563,15.24.732.64,CLASSIC,7,2368
KR_7998187742,15.24.734.7485,ARAM,0,1753
KR_8020904911,16.1.737.4870,ARAM,0,1189
EUW1_7608296752,15.22.724.5161,CLASSIC,2,2178
EUW1_7570872426,15.20.719.545,CLASSIC,8,1711
EUW1_7606242567,15.22.724.5161,CLASSIC,5,2614
KR_8035426226,16.1.737.4870,CLASSIC,0,1875
EUW1_7565373836,15.20.717.2831,CLASSIC,4,1188
KR_8029118910,16.1.737.4870,CLASSIC,0,1313
KR_8036316341,16.1.737.4870,CLASSIC,0,1091
KR_8002644154,15.24.734.7485,CLASSIC,6,1575
EUW1_7567189760,15.20.717.2831,CLASSIC,5,2435
EUW1_7612524155,15.23.726.9074,CLASSIC,6,1678
NA1_5417405844,15.23.726.9074,SWIFTPLAY,0,1678
KR_8030352947,16.1.737.4870,CLASSIC,0,1512
NA1_5445666745,15.24.734.7485,SWIFTPLAY,8,1124
KR_8034529770,16.1.737.4870,CLASSIC,0,1793
KR_8003329849,15.24.734.7485,ARAM,0,1409
NA1_5429321782,15.24.731.2566,CHERRY,0,1484
KR_8008059417,15.24.734.7485,CLASSIC,2,1114
EUW1_7607055242,15.22.724.5161,SWIFTPLAY,0,1725
KR_8025330928,16.1.737.4870,ARAM,0,1080
NA1_5419514984,15.23.728.3286,CLASSIC,8,2094
NA1_5429748082,15.24.731.5210,CLASSIC,2,1042
KR_8032202907,16.1.737.4870,CLASSIC,0,1571
KR_8016195889,16.1.734.5787,ARAM,0,1085
KR_8039017818,16.1.737.4870,CLASSIC,0,2168
KR_8033505518,16.1.737.4870,CLASSIC,0,922
KR_8019554168,16.1.737.4870,CLASSIC,5,911
KR_8026740544,16.1.737.4870,CLASSIC,5,1867
NA1_5441617141,15.24.733.6673,CLASSIC,8,1686
NA1_5448020442,15.24.734.7485,CLASSIC,8,2074
EUW1_7583080681,15.21.721.8442,ARAM,0,1437
NA1_5420149161,15.23.728.3286,CLASSIC,8,1625
KR_8024669955,16.1.737.4870,ARAM,0,920
NA1_5417507807,15.23.726.9074,CLASSIC,6,1839
EUW1_7602519091,15.22.724.5161,CHERRY,3,1454
NA1_5437720682,15.24.732.64,CLASSIC,4,2070
NA1_5422636212,15.23.728.3286,CLASSIC,3,1784
NA1_5446719130,15.24.734.7485,SWIFTPLAY,0,913
KR_8016769423,16.1.737.1049,SWIFTPLAY,0,917
NA1_5416259764,15.22.724.5161,CLASSIC,4,1060
EUW1_7607874466,15.22.724.5161,CLASSIC,2,969
EUW1_7571078247,15.20.719.545,CLASSIC,8,1715
NA1_5424165993,15.23.728.3286,CLASSIC,5,1741
NA1_5447601947,15.24.734.7485,CLASSIC,6,2309
EUW1_7568311381,15.20.717.2831,CLASSIC,4,1550
EUW1_7528436357,15.18.710.2811,SWIFTPLAY,5,1088
EUW1_7603098288,15.22.724.5161,CLASSIC,5,1654
NA1_5309427075,15.12.688.6522,CLASSIC,4,1831
NA1_5452912532,15.24.734.7485,CLASSIC,8,2116
KR_8028625551,16.1.737.4870,CLASSIC,0,1633
KR_8010314880,15.24.734.7485,ARAM,0,589
NA1_5435039011,15.24.732.64,CLASSIC,3,1496
EUW1_7567207977,15.20.717.2831,ARAM,6,1296
KR_8029344021,16.1.737.4870,CLASSIC,0,1541
NA1_5423055046,15.23.728.3286,CLASSIC,4,930
KR_7945233528,15.24.730.7955,CLASSIC,0,960
KR_7982145944,15.24.734.7485,CLASSIC,0,2196
KR_8030495790,16.1.737.4870,CLASSIC,0,1358
KR_8011163601,15.24.734.7485,ARAM,0,1414
NA1_5449954581,15.24.734.7485,CLASSIC,5,2641
EUW1_7570031174,15.20.719.545,ARAM,9,677
NA1_5449720866,15.24.734.7485,CLASSIC,4,2633
NA1_5423408923,15.23.728.3286,ARAM,7,1370
EUW1_7549470074,15.19.715.1836,CLASSIC,8,1698
NA1_5423751533,15.23.728.3286,CLASSIC,1,1716
NA1_5360204996,15.17.708.5788,CLASSIC,7,1597
KR_8015105386,16.1.734.5787,CLASSIC,4,1496
KR_8006700240,15.24.734.7485,ARAM,0,1247
KR_8036821212,16.1.737.4870,ARAM,0,769
KR_8013952424,15.24.734.7485,SWIFTPLAY,0,1663
EUW1_7306436474,15.3.656.4086,ARAM,0,1450
KR_7993614637,15.24.734.7485,CLASSIC,0,2352
KR_8010907507,15.24.734.7485,ARAM,0,690
KR_8038602815,16.1.737.4870,ARAM,0,909
NA1_5317553995,15.13.693.4876,CLASSIC,7,1844
NA1_5423596461,15.23.728.3286,CLASSIC,8,1648
EUW1_7597490151,15.22.724.5161,CLASSIC,2,1799
KR_8014944501,16.1.734.5787,ARAM,0,1466
EUW1_7607687374,15.22.724.5161,CHERRY,1,1511
NA1_5438090209,15.24.732.64,CLASSIC,8,1357
NA1_5420722498,15.23.728.3286,CLASSIC,7,1690
KR_7997807263,15.24.734.7485,ARAM,3,1054
EUW1_7571024200,15.20.719.545,CLASSIC,8,2116
KR_7951248295,15.24.731.5210,CLASSIC,0,1593
KR_8038080947,16.1.737.4870,ARAM,0,1511
EUW1_7611342752,15.23.726.9074,ARAM,0,1480
NA1_5435331931,15.24.732.64,CLASSIC,7,2049
NA1_5425149497,15.23.728.3286,CLASSIC,1,913
KR_8025989298,16.1.737.4870,CLASSIC,0,2257
KR_8024824518,16.1.737.4870,ARAM,0,1242
EUW1_7585351778,15.21.721.8442,CLASSIC,6,1605
EUW1_7570407278,15.20.719.545,CLASSIC,9,2240
KR_8030849255,16.1.737.4870,CLASSIC,5,1633
EUW1_7612399471,15.23.726.9074,CLASSIC,3,2327
KR_8031901411,16.1.737.4870,CLASSIC,0,960
NA1_5384599301,15.19.715.1836,CLASSIC,7,1588
KR_8031514369,16.1.737.4870,ARAM,0,805
NA1_5432834298,15.24.731.5210,CLASSIC,7,1690
KR_8028151219,16.1.737.4870,ARAM,0,1020
NA1_5420642513,15.23.728.3286,CLASSIC,7,1691
KR_8011412306,15.24.734.7485,CLASSIC,0,917
EUW1_7571814738,15.20.719.545,SWIFTPLAY,7,1327
NA1_5419457591,15.23.728.3286,ARAM,8,1244
EUW1_7572350152,15.20.719.545,CLASSIC,8,1452
EUW1_7571078794,15.20.719.545,ARAM,3,906
NA1_5421796458,15.23.728.3286,ARAM,4,1235
KR_8009634254,15.24.734.7485,CLASSIC,4,1707
KR_7972084695,15.24.733.5841,CLASSIC,0,1684
EUW1_7568857124,15.20.719.545,CLASSIC,7,1786
KR_8039897416,16.1.737.4870,CLASSIC,0,1601
EUW1_7582674511,15.21.721.8442,CLASSIC,4,1654
NA1_5407769187,15.22.723.8534,CLASSIC,8,1810
KR_8009650114,15.24.734.7485,CLASSIC,0,1767
KR_8032330462,16.1.737.4870,CLASSIC,0,2156
NA1_5421399039,15.23.728.3286,CLASSIC,7,1882
EUW1_7602741770,15.22.724.5161,CLASSIC,6,1582
KR_8033634233,16.1.737.4870,ARAM,0,1275
EUW1_7574423955,15.20.719.545,ARAM,3,1307
EUW1_7559667720,15.19.715.1836,CLASSIC,8,1418
EUW1_7610302192,15.23.726.9074,CLASSIC,5,1669
KR_8023452261,16.1.737.4870,ARAM,0,1130
EUW1_7583898289,15.21.721.8442,CLASSIC,1,2576
KR_8033999788,16.1.737.4870,ARAM,0,344
NA1_5445992735,15.24.734.7485,CHERRY,4,1591
NA1_5425972793,15.23.728.3286,CLASSIC,4,2677
KR_8038431604,16.1.737.4870,CLASSIC,0,928
EUW1_7603922039,15.22.724.5161,CLASSIC,4,1951
NA1_5448064945,15.24.734.7485,CLASSIC,5,1799
KR_8032662243,16.1.737.4870,ARAM,0,1150
NA1_5408164922,15.22.724.5161,SWIFTPLAY,6,967
NA1_5425424017,15.23.728.3286,CHERRY,8,1379
KR_8004593222,15.24.734.7485,CLASSIC,0,1384
EUW1_7604377632,15.22.724.5161,CLASSIC,5,1354
EUW1_7560823778,15.20.717.2831,CLASSIC,4,1539
NA1_5437357327,15.24.732.64,CLASSIC,4,973
KR_8035126987,16.1.737.4870,ARAM,0,1162
KR_7996856538,15.24.734.7485,CLASSIC,0,1780
NA1_5402645247,15.21.721.8442,ARAM,0,1381
KR_8016139269,16.1.734.5787,CLASSIC,0,2056
KR_8001879786,15.24.734.7485,ARAM,0,494
EUW1_7582926148,15.21.721.8442,CLASSIC,5,1297
KR_8032343941,16.1.737.4870,ARAM,0,1435
NA1_5436803531,15.24.732.64,CLASSIC,8,1147
EUW1_7582891524,15.21.721.8442,CLASSIC,5,1873
EUW1_7567689472,15.20.717.2831,CLASSIC,8,1492
EUW1_7568234489,15.20.717.2831,CLASSIC,3,1462
EUW1_7604288774,15.22.724.5161,CLASSIC,4,1595
EUW1_7574116859,15.20.719.545,CLASSIC,8,1446
EUW1_7560456222,15.20.717.2831,CLASSIC,6,941
KR_8024653360,16.1.737.4870,CLASSIC,6,1694
NA1_5435692480,15.24.732.64,ARAM,0,1285
EUW1_7557221978,15.19.715.1836,CLASSIC,5,1897
NA1_5429720162,15.24.731.5210,CLASSIC,0,1375
EUW1_7553118685,15.19.715.1836,CLASSIC,4,226
EUW1_7603124114,15.22.724.5161,CLASSIC,4,1844
NA1_5419435777,15.23.728.3286,ARAM,4,1005
KR_8007127239,15.24.734.7485,SWIFTPLAY,0,721
KR_8019160959,16.1.737.4870,SWIFTPLAY,0,1537
KR_8028800124,16.1.737.4870,CLASSIC,0,1994
NA1_5437765862,15.24.732.64,CLASSIC,8,2125
KR_8027191958,16.1.737.4870,ARAM,0,1061
KR_8033004373,16.1.737.4870,CLASSIC,0,1433
KR_8025036324,16.1.737.4870,ARAM,0,1266
NA1_5411626581,15.22.724.5161,CLASSIC,7,1627
EUW1_7605424167,15.22.724.5161,CLASSIC,8,997
EUW1_7570607194,15.20.719.545,CLASSIC,8,2460
KR_8031867246,16.1.737.4870,ARAM,0,1091
EUW1_7537624947,15.18.710.2811,CLASSIC,7,1916
EUW1_7604574698,15.22.724.5161,CLASSIC,9,1571
EUW1_7569376725,15.20.719.545,CLASSIC,8,1374
KR_7992733672,15.24.734.7485,CLASSIC,0,2051
KR_8017106994,16.1.737.1049,ARAM,2,903
KR_8022205083,16.1.737.4870,CLASSIC,0,1686
NA1_5440498888,15.24.733.6673,CLASSIC,6,1815
NA1_5428586886,15.24.730.7955,CLASSIC,3,934
EUW1_7605894794,15.22.724.5161,CHERRY,5,1621
NA1_5436857564,15.24.732.64,CLASSIC,7,1802
KR_8032713481,16.1.737.4870,ARAM,0,1106
EUW1_7580337992,15.21.721.8442,CLASSIC,5,1356
KR_8038102838,16.1.737.4870,ARAM,0,878
NA1_5422304297,15.23.728.3286,CLASSIC,3,2058
NA1_5417577674,15.23.726.9074,CLASSIC,5,1650
NA1_5437795933,15.24.732.64,CLASSIC,7,2498
EUW1_7580463318,15.21.721.8442,CLASSIC,0,2153
EUW1_7601307539,15.22.724.5161,CLASSIC,4,2145
EUW1_7568325444,15.20.717.2831,ARAM,6,1173
KR_8037101271,16.1.737.4870,CLASSIC,0,1361
NA1_5449906394,15.24.734.7485,CLASSIC,7,1701
KR_8016577403,16.1.734.5787,ARAM,0,898
EUW1_7567545479,15.20.717.2831,CLASSIC,8,1938
KR_8027708121,16.1.737.4870,ARAM,0,1318
KR_8035508470,16.1.737.4870,ARAM,0,1253
KR_7977825928,15.24.734.7485,CLASSIC,0,1681
KR_7967626957,15.24.732.64,CLASSIC,2,1754
NA1_5427997739,15.24.730.7955,CLASSIC,5,1881
KR_8031239903,16.1.737.4870,ARAM,0,975
EUW1_7606472308,15.22.724.5161,CLASSIC,3,2087
KR_8021950800,16.1.737.4870,CLASSIC,0,2411
KR_8024681803,16.1.737.4870,CLASSIC,2,1968
EUW1_7564820816,15.20.717.2831,CLASSIC,9,1711
KR_7996969260,15.24.734.7485,ARAM,0,1246
KR_8036643407,16.1.737.4870,ARAM,0,795
EUW1_7569196111,15.20.719.545,CHERRY,4,1606
EUW1_7605888205,15.22.724.5161,CLASSIC,2,1724
KR_8024255369,16.1.737.4870,CLASSIC,0,1922
KR_8035937149,16.1.737.4870,CLASSIC,0,2924
KR_8016217682,16.1.734.5787,ARAM,0,987
KR_8014149046,15.24.734.7485,CLASSIC,0,2408
KR_7999144068,15.24.734.7485,CLASSIC,0,2475
KR_8015406934,16.1.734.5787,CLASSIC,7,947
KR_8006944159,15.24.734.7485,ARAM,0,1387
KR_8026103448,16.1.737.4870,CLASSIC,7,1478
KR_8039250899,16.1.737.4870,ARAM,0,1624
EUW1_7611608778,15.23.726.9074,CLASSIC,4,2270
EUW1_7591704726,15.21.721.8442,CLASSIC,3,2646
EUW1_7573707958,15.20.719.545,CLASSIC,8,1687
EUW1_7567512347,15.20.717.2831,CLASSIC,8,1889
NA1_5439889483,15.24.733.5841,CLASSIC,6,1584
KR_8038369512,16.1.737.4870,CLASSIC,0,1438
NA1_5425076706,15.23.728.3286,CLASSIC,9,1651
NA1_5448057125,15.24.734.7485,CLASSIC,8,1101
EUW1_7570686954,15.20.719.545,CLASSIC,9,1538
KR_8023685874,16.1.737.4870,CLASSIC,0,1232
KR_8038584778,16.1.737.4870,CLASSIC,6,1501
KR_8030484902,16.1.737.4870,CLASSIC,0,2392
EUW1_7604934400,15.22.724.5161,CLASSIC,4,2122
EUW1_7568753936,15.20.719.545,CLASSIC,0,2246
EUW1_7598187981,15.22.724.5161,CLASSIC,7,1924
EUW1_7595866685,15.22.724.5161,CHERRY,6,1555
NA1_5427165666,15.24.730.505,CLASSIC,7,1926
NA1_5433449200,15.24.732.64,CLASSIC,7,1691
NA1_5431047335,15.24.731.5210,CLASSIC,7,1659
KR_8033672423,16.1.737.4870,CLASSIC,0,1140
EUW1_7604208951,15.22.724.5161,CLASSIC,8,1747
KR_8029177687,16.1.737.4870,CLASSIC,0,2062
EUW1_7614461867,15.23.728.3286,CLASSIC,6,1710
NA1_5421326108,15.23.728.3286,CLASSIC,7,1701
EUW1_7570059552,15.20.719.545,CLASSIC,8,2193
KR_7963669123,15.24.732.64,CLASSIC,0,1594
EUW1_7608485678,15.22.724.5161,CLASSIC,5,1719
NA1_5419124091,15.23.728.3286,CLASSIC,7,1316
NA1_5439948133,15.24.733.5841,CLASSIC,8,2027
KR_8006651719,15.24.734.7485,SWIFTPLAY,0,1335
EUW1_7438002494,15.12.688.6522,CLASSIC,5,2540
NA1_5413340894,15.22.724.5161,CLASSIC,7,1351
NA1_5425940331,15.23.728.3286,CHERRY,0,1606
KR_8029435909,16.1.737.4870,CLASSIC,0,1777
NA1_5438558770,15.24.732.64,CLASSIC,5,1706
NA1_5431226892,15.24.731.5210,CLASSIC,8,2339
EUW1_7561190047,15.20.717.2831,CHERRY,5,1723
KR_8022567856,16.1.737.4870,ARAM,0,768
EUW1_7567114203,15.20.717.2831,CHERRY,0,1481
KR_8037912030,16.1.737.4870,CLASSIC,0,939
KR_8008782482,15.24.734.7485,URF,0,623
NA1_5436332922,15.24.732.64,CHERRY,4,1575
NA1_5452416730,15.24.734.7485,CLASSIC,6,1685
KR_7999782074,15.24.734.7485,ARAM,0,1347
NA1_5453852470,15.24.734.7485,CLASSIC,6,1897
NA1_5410711353,15.22.724.5161,ARAM,0,1084
KR_8035001254,16.1.737.4870,CLASSIC,0,921
KR_7983370586,15.24.734.7485,CLASSIC,0,1835
KR_8019903723,16.1.737.4870,CLASSIC,0,1923
KR_8037249354,16.1.737.4870,CLASSIC,0,1622
EUW1_7604942679,15.22.724.5161,CLASSIC,5,2163
EUW1_7571042545,15.20.719.545,CLASSIC,9,1231
EUW1_7596194234,15.22.724.5161,CLASSIC,5,1287
KR_8009990895,15.24.734.7485,ARAM,0,1125
KR_8030299590,16.1.737.4870,CLASSIC,4,1795
EUW1_7572076460,15.20.719.545,CLASSIC,8,1464
KR_8029156819,16.1.737.4870,CLASSIC,0,1559
NA1_5440097245,15.24.733.5841,CLASSIC,8,1365
KR_8029073501,16.1.737.4870,CLASSIC,0,2199
NA1_5439384613,15.24.733.5841,CLASSIC,6,1712
KR_8018428051,16.1.737.1049,ARAM,0,1356
NA1_5428501528,15.24.730.7955,CLASSIC,0,2409
NA1_5415636366,15.22.724.5161,ARAM,6,969
KR_8007208979,15.24.734.7485,CLASSIC,0,2369
KR_8004591007,15.24.734.7485,CLASSIC,0,1385
KR_7679084991,15.12.688.6522,CLASSIC,0,1644
NA1_5428300959,15.24.730.7955,CLASSIC,6,1531
KR_8032356130,16.1.737.4870,CLASSIC,0,2210
EUW1_7610732872,15.23.726.9074,CLASSIC,4,1870
KR_8040072927,16.1.737.4870,CLASSIC,0,939
KR_7391956291,14.23.636.9832,ARAM,0,1183
EUW1_7542786634,15.19.715.1836,CLASSIC,0,2072
NA1_5396141373,15.20.719.545,ARAM,0,1372
KR_8037380966,16.1.737.4870,CLASSIC,0,1927
KR_8024987695,16.1.737.4870,CLASSIC,0,2131
KR_8012772806,15.24.734.7485,CLASSIC,0,1156
EUW1_7607057874,15.22.724.5161,CLASSIC,0,1904
EUW1_7568281375,15.20.717.2831,ARAM,0,1023
NA1_5423743867,15.23.728.3286,SWIFTPLAY,6,1084
EUW1_7572777165,15.20.719.545,CLASSIC,7,1561
KR_8034278353,16.1.737.4870,CLASSIC,0,1580
KR_8034494339,16.1.737.4870,CLASSIC,0,944
EUW1_7595857188,15.22.724.5161,CLASSIC,7,1572
KR_7907256203,15.22.724.5161,CLASSIC,0,1798
KR_8037430315,16.1.737.4870,ARAM,0,989
NA1_5426645667,15.23.728.3286,CLASSIC,6,1719
NA1_5420865104,15.23.728.3286,CHERRY,0,1586
NA1_5418306470,15.23.726.9074,CLASSIC,3,1876
EUW1_7560251761,15.19.715.1836,CLASSIC,7,1678
EUW1_7564619356,15.20.717.2831,CHERRY,0,1488
NA1_5422771275,15.23.728.3286,CLASSIC,3,1780
EUW1_7613167239,15.23.728.3286,CLASSIC,6,1535
KR_8034334961,16.1.737.4870,CLASSIC,0,1602
NA1_5453207947,15.24.734.7485,CLASSIC,6,2020
EUW1_7568979594,15.20.719.545,CLASSIC,8,1144
KR_8021853151,16.1.737.4870,CLASSIC,0,918
KR_8025229560,16.1.737.4870,ARAM,0,501
KR_8016489236,16.1.734.5787,ARAM,0,1436
KR_8012231369,15.24.734.7485,CLASSIC,0,2462
NA1_5414400341,15.22.724.5161,CLASSIC,6,1233
KR_8034204875,16.1.737.4870,ARAM,0,923
NA1_5422398453,15.23.728.3286,CHERRY,7,1772
EUW1_7580586611,15.21.721.8442,CLASSIC,4,2386
KR_8030742526,16.1.737.4870,CLASSIC,2,1071
NA1_5420092999,15.23.728.3286,ARAM,3,1417
KR_8009705401,15.24.734.7485,ARAM,0,1229
EUW1_7567982263,15.20.717.2831,CLASSIC,8,1385
NA1_5439772425,15.24.733.5841,SWIFTPLAY,0,141
KR_8019613457,16.1.737.4870,ARAM,0,1495
KR_8011245574,15.24.734.7485,ARAM,5,1219
NA1_5425761856,15.23.728.3286,CLASSIC,5,1627
KR_8035594116,16.1.737.4870,CLASSIC,5,1252
KR_7926347116,15.23.728.3286,SWIFTPLAY,0,1503
KR_8038538417,16.1.737.4870,CLASSIC,0,1735
EUW1_7571660025,15.20.719.545,CLASSIC,8,1727
EUW1_7575616439,15.20.719.545,CLASSIC,4,1737
KR_8013575334,15.24.734.7485,CLASSIC,0,1485
NA1_5453114652,15.24.734.7485,CLASSIC,3,1943
NA1_5420107589,15.23.728.3286,CLASSIC,5,1924
KR_8013769136,15.24.734.7485,CLASSIC,0,1212
NA1_5424688741,15.23.728.3286,CLASSIC,6,1900
EUW1_7607076105,15.22.724.5161,CLASSIC,3,1512
KR_8001689948,15.24.734.7485,CLASSIC,0,1381
EUW1_7603344529,15.22.724.5161,CLASSIC,0,2046
EUW1_7554054076,15.19.715.1836,CLASSIC,9,2134
EUW1_7599542458,15.22.724.5161,CLASSIC,3,1388
NA1_5424965966,15.23.728.3286,CLASSIC,8,1715
NA1_5441300240,15.24.733.6673,CLASSIC,5,1033
NA1_5437635952,15.24.732.64,CLASSIC,6,1519
KR_8037155169,16.1.737.4870,CLASSIC,0,2609
EUW1_7596350947,15.22.724.5161,CHERRY,0,1544
KR_8030546316,16.1.737.4870,CLASSIC,0,1015
KR_8033298048,16.1.737.4870,ARAM,0,1472
KR_8038703476,16.1.737.4870,CLASSIC,0,1822
KR_8027706340,16.1.737.4870,ARAM,0,172
KR_8015953072,16.1.734.5787,CLASSIC,0,1373
KR_8002553831,15.24.734.7485,CLASSIC,0,1169
KR_8012650833,15.24.734.7485,CLASSIC,0,1723
NA1_5428176408,15.24.730.7955,ARAM,0,740
NA1_5453059552,15.24.734.7485,CLASSIC,5,1726
